MWP2G0286573+0049637	 28.6574	  0.4964	 0.34	 1.92	 1.77	 1.85	 0.25	 19	 90	0.390	  0.2	0.370	R	 	1G028658+004946	G028.656+00.491	    	              
MWP2G0286705+0001261	 28.6705	  0.0126	 0.19	 0.93	 0.75	 0.84	 0.18	  2	 59	0.590	 0.09	0.220	R	 	1G028672+000154	G028.670+00.011	    	              
MWP2G0286854+0004585	 28.6855	  0.0459	 0.26	 1.05	 0.83	 0.95	 0.22	 92	110	0.600	 0.18	0.340	R	 	1G028687+000480	G028.679+00.044	 7.5	              
MWP2G0286940+0017888	 28.6941	  0.1789	 0.57	 0.60	 0.42	 0.52	 0.23	139	108	0.710	 0.09	0.070	C	 	               	G028.688+00.177	 9.6	              
MWP2G0286989+0001486	 28.6990	  0.0149	 0.29	 1.08	 0.80	 0.95	 0.16	178	 98	0.670	 0.06	0.200	R	 	1G028708+000208	G028.702+00.014	    	              
MWP2G0287131-0030140	 28.7131	 -0.3014	 0.14	 0.88	 0.72	 0.80	 0.07	 28	 72	0.580	     	0.220	C	 	1G028714-003004	G028.713-00.303	    	              
MWP2G0287294-0023228	 28.7295	 -0.2323	 0.06	 0.25	 0.21	 0.23	 0.05	 36	 92	0.540	 0.26	0.310	R	 	1G028730-002332	G028.730-00.234	    	              
MWP2G0287888+0047493	 28.7889	  0.4749	 0.07	 0.34	 0.31	 0.32	 0.06	 48	 45	0.420	     	0.410	C	 	1G028789+004757	G028.787+00.476	    	              
MWP2G0287921+0024758	 28.7922	  0.2476	 0.61	 0.66	 0.37	 0.54	 0.27	  6	 48	0.830	  0.1	0.140	R	D	               	G028.788+00.241	 7.4	              
MWP2G0288010+0017290	 28.8011	  0.1729	 0.12	 0.60	 0.54	 0.57	 0.13	170	 74	0.450	 0.19	0.620	R	 	1G028801+001734	G028.801+00.170	 8.2	              
MWP2G0288151+0019400	 28.8151	  0.1940	 0.16	 0.42	 0.30	 0.37	 0.09	 29	 80	0.700	 0.13	0.350	R	 	1G028816+001936	G028.816+00.191	    	              
MWP2G0288155+0024616	 28.8155	  0.2462	 0.48	 1.68	 1.12	 1.43	 0.27	 24	 82	0.750	     	0.160	C	P	1G028814+002505	G028.823+00.236	 8.9	              
MWP2G0288267-0022817	 28.8267	 -0.2282	 0.33	 1.26	 1.09	 1.18	 0.36	 39	143	0.510	 0.54	0.650	R	 	1G028828-002282	G028.823-00.226	 5.5	           N49
MWP2G0288514+0006093	 28.8515	  0.0609	 0.84	 1.15	 0.86	 1.01	 0.35	 47	109	0.670	     	0.130	C	 	               	G028.861+00.065	 7.4	              
MWP2G0288924-0079185	 28.8925	 -0.7919	 0.09	 0.33	 0.26	 0.30	 0.05	 42	 84	0.630	     	0.130	C	 	1G028893-007917	G028.893-00.792	    	              
MWP2G0289336-0058848	 28.9336	 -0.5885	 0.74	 2.64	 2.45	 2.55	 0.44	 15	113	0.370	 0.08	0.130	R	P	1G028934-005833	G028.951-00.594	    	              
MWP2G0289382-0056670	 28.9382	 -0.5667	 0.31	 1.12	 0.90	 1.02	 0.23	165	135	0.590	 0.25	0.120	R	D	1G028938-005661	               	    	              
MWP2G0289714-0002279	 28.9715	 -0.0228	 0.26	 0.59	 0.49	 0.54	 0.14	165	 97	0.560	 0.08	0.180	R	 	1G028973-000206	G028.970-00.024	    	              
MWP2G0289987-0060526	 28.9988	 -0.6053	 0.37	 2.42	 2.00	 2.22	 0.22	  9	 63	0.570	 0.04	0.130	R	 	1G028991-006023	G028.983-00.604	 3.5	              
MWP2G0290024+0009815	 29.0024	  0.0982	 0.63	 1.72	 1.35	 1.54	 0.40	  7	120	0.620	 0.27	0.430	R	 	1G029002+000971	G029.000+00.084	10.6	           N50
MWP2G0290885-0024849	 29.0886	 -0.2485	 0.63	 2.13	 1.64	 1.90	 0.40	 38	 85	0.640	 0.08	0.160	R	 	1G029089-002370	G029.088-00.265	    	              
MWP2G0290957-0067613	 29.0958	 -0.6761	 1.26	 4.31	 3.54	 3.95	 0.80	 66	141	0.570	 0.12	0.350	R	 	1G029092-006708	G029.088-00.675	    	              
MWP2G0291175+0009285	 29.1175	  0.0929	 0.11	 0.22	 0.13	 0.18	 0.11	178	 85	0.820	 0.13	0.110	R	 	               	G029.117+00.091	    	              
MWP2G0291346-0014296	 29.1347	 -0.1430	 0.18	 0.53	 0.38	 0.46	 0.19	 11	 86	0.700	  0.3	0.270	R	 	1G029136-001438	G029.134-00.145	    	              
MWP2G0291576-0026207	 29.1576	 -0.2621	 0.33	 1.90	 1.71	 1.80	 0.36	 15	 95	0.430	 0.23	0.230	R	 	1G029158-002619	G029.161-00.261	    	           N51
MWP2G0292219+0044645	 29.2220	  0.4465	 0.31	 3.72	 2.07	 3.01	 0.18	108	 65	0.830	     	0.150	C	 	1G029232+004316	               	    	              
MWP2G0292240-0026937	 29.2241	 -0.2694	 0.17	 1.30	 1.19	 1.25	 0.09	 74	 68	0.400	     	0.140	C	D	               	G029.224-00.271	    	              
MWP2G0292404+0015506	 29.2405	  0.1551	 0.19	 1.00	 0.84	 0.92	 0.11	155	112	0.550	     	0.150	C	 	1G029240+001548	G029.246+00.149	    	              
MWP2G0292414-0019956	 29.2414	 -0.1996	 1.35	 5.94	 4.67	 5.34	 1.02	129	111	0.620	 0.04	0.080	C	P	               	               	    	              
MWP2G0292543+0006880	 29.2543	  0.0688	 0.96	 0.85	 0.62	 0.74	 0.30	 46	138	0.680	 0.17	0.140	R	 	               	G029.261+00.064	    	              
MWP2G0293500-0042038	 29.3501	 -0.4204	 0.29	 1.19	 0.90	 1.05	 0.14	 29	 78	0.650	     	0.150	C	 	               	G029.348-00.426	    	              
MWP2G0293682-0035055	 29.3683	 -0.3505	 0.09	 0.30	 0.23	 0.27	 0.10	  0	 62	0.610	     	0.140	C	 	               	               	    	              
MWP2G0293708-0031661	 29.3709	 -0.3166	 0.15	 0.45	 0.40	 0.42	 0.11	 19	 89	0.460	 0.24	0.090	R	 	1G029371-003162	G029.371-00.317	    	              
MWP2G0293861-0005365	 29.3861	 -0.0537	 0.23	 0.58	 0.53	 0.56	 0.17	176	 20	0.430	     	0.230	C	 	               	G029.385-00.055	    	              
MWP2G0294772+0024159	 29.4773	  0.2416	 0.14	 0.44	 0.34	 0.39	 0.07	 30	 55	0.640	     	0.170	C	 	1G029477+002419	G029.477+00.240	    	              
MWP2G0296114-0060249	 29.6115	 -0.6025	 0.23	 0.66	 0.48	 0.57	 0.19	 52	 86	0.690	 0.16	0.210	R	 	1G029613-006009	G029.615-00.599	    	              
MWP2G0296428-0045821	 29.6429	 -0.4582	 0.49	 1.36	 1.06	 1.22	 0.32	168	110	0.630	  0.1	0.180	R	 	1G029641-004548	G029.640-00.451	    	              
MWP2G0297628+0007774	 29.7629	  0.0777	 0.19	 0.45	 0.35	 0.40	 0.11	131	 14	0.630	     	0.160	C	 	               	               	    	              
MWP2G0298280-0009995	 29.8280	 -0.0999	 0.37	 0.55	 0.34	 0.46	 0.14	 10	 56	0.790	 0.07	0.080	C	 	               	G029.832-00.100	 6.1	              
MWP2G0298546-0007396	 29.8546	 -0.0740	 0.82	 2.20	 1.57	 1.91	 0.31	168	 79	0.700	     	0.160	C	 	1G029855-000706	G029.862-00.059	 6.2	              
MWP2G0298547-0024578	 29.8547	 -0.2458	 0.13	 0.47	 0.31	 0.40	 0.17	 74	 50	0.760	 0.15	0.210	R	 	1G029856-002453	G029.854-00.245	    	              
MWP2G0298888-0000388	 29.8889	 -0.0039	 0.07	 0.67	 0.37	 0.54	 0.05	 89	 44	0.830	     	0.280	C	 	1G029887-000017	G029.889-00.007	    	              
MWP2G0299071-0002309	 29.9071	 -0.0231	 0.16	 0.89	 0.63	 0.78	 0.10	178	 49	0.700	     	0.210	C	 	               	G029.901-00.029	    	              
MWP2G0299513-0008963	 29.9514	 -0.0896	 0.28	 1.79	 1.44	 1.63	 0.16	167	101	0.600	     	0.130	C	 	               	G029.955-00.093	    	              
MWP2G0299528-0081080	 29.9528	 -0.8108	 0.29	 0.95	 0.68	 0.82	 0.15	  2	132	0.700	 0.17	0.270	R	 	1G029952-008076	G029.950-00.809	    	              
MWP2G0299535-0078597	 29.9536	 -0.7860	 0.09	 0.34	 0.28	 0.31	 0.10	 43	 47	0.580	 0.21	0.090	R	 	1G029954-007860	G029.954-00.788	    	              
MWP2G0299557-0001015	 29.9557	 -0.0102	 0.18	 0.43	 0.33	 0.38	 0.10	 67	121	0.630	 0.04	0.120	R	 	1G029955-000094	               	    	              
MWP2G0299738-0058948	 29.9738	 -0.5895	 0.58	 1.77	 1.35	 1.58	 0.32	 50	 99	0.650	     	0.160	C	 	1G029966-005883	G029.979-00.587	    	              
MWP2G0299775+0054720	 29.9775	  0.5472	 0.41	 1.57	 0.98	 1.31	 0.23	 36	 96	0.780	     	0.130	C	 	1G029977+005476	G029.976+00.547	    	              
MWP2G0300078-0007714	 30.0078	 -0.0771	 0.32	 1.04	 0.71	 0.89	 0.19	 55	 85	0.730	     	0.140	C	 	1G030008-000800	G030.007-00.084	    	              
MWP2G0300195-0003903	 30.0196	 -0.0390	 0.20	 0.37	 0.24	 0.31	 0.09	 15	 70	0.770	     	0.150	C	 	1G030022-000378	G030.022-00.042	 8.9	              
MWP2G0300238+0011145	 30.0239	  0.1114	 0.16	 0.41	 0.23	 0.33	 0.05	145	 86	0.820	     	0.130	C	 	               	G030.026+00.109	 7.4	              
MWP2G0300675+0009643	 30.0675	  0.0964	 0.05	 0.40	 0.21	 0.32	 0.03	 39	  7	0.850	     	0.130	C	 	               	G030.067+00.097	    	              
MWP2G0302461+0005537	 30.2462	  0.0554	 0.06	 0.29	 0.26	 0.27	 0.04	 37	 89	0.420	  0.2	0.170	R	 	1G030250+000547	               	    	              
MWP2G0302510+0023985	 30.2510	  0.2399	 0.13	 0.67	 0.57	 0.62	 0.12	171	104	0.530	 0.24	0.320	R	 	1G030250+002413	G030.249+00.243	    	              
MWP2G0303030+0004086	 30.3031	  0.0409	 0.14	 0.40	 0.35	 0.38	 0.09	 31	 72	0.470	 0.17	0.190	R	 	1G030303+000444	G030.303+00.041	 7.3	              
MWP2G0303239-0020620	 30.3239	 -0.2062	 0.25	 1.28	 1.04	 1.16	 0.20	 26	 71	0.590	     	0.210	C	 	1G030323-002072	G030.321-00.210	 7.3	              
MWP2G0303412+0038042	 30.3413	  0.3804	 0.15	 0.55	 0.45	 0.50	 0.17	 52	 72	0.600	 0.18	0.190	R	 	1G030342+003810	G030.339+00.381	    	              
MWP2G0303478+0009023	 30.3478	  0.0902	 0.10	 0.30	 0.27	 0.28	 0.16	 18	114	0.450	 0.24	0.200	R	 	               	G030.348+00.090	 7.3	              
MWP2G0303584+0037600	 30.3584	  0.3760	 0.19	 0.53	 0.40	 0.47	 0.09	175	 97	0.650	 0.05	0.140	R	 	               	G030.357+00.378	    	              
MWP2G0303635-0026360	 30.3635	 -0.2636	 1.76	 4.31	 2.93	 3.69	 1.05	 12	 88	0.730	 0.12	0.350	R	 	1G030354-002611	G030.338-00.252	 8.2	              
MWP2G0303764+0002571	 30.3764	  0.0257	 0.20	 0.68	 0.53	 0.61	 0.12	 56	 44	0.630	  0.1	0.320	R	 	1G030377+000287	G030.374+00.026	    	              
MWP2G0303771+0011228	 30.3771	  0.1123	 0.17	 0.42	 0.35	 0.39	 0.16	 20	113	0.560	 0.22	0.210	R	 	1G030377+001120	G030.377+00.106	 7.3	              
MWP2G0303803-0010861	 30.3803	 -0.1086	 0.23	 0.45	 0.36	 0.41	 0.14	 31	102	0.610	 0.09	0.080	C	 	1G030381-001074	G030.380-00.110	 6.2	              
MWP2G0303883+0049305	 30.3884	  0.4931	 0.03	 0.25	 0.16	 0.21	 0.04	178	 96	0.740	     	0.190	C	 	               	G030.388+00.493	    	              
MWP2G0304432-0000874	 30.4432	 -0.0088	 0.16	 0.68	 0.56	 0.62	 0.07	 90	 71	0.550	     	0.180	C	 	1G030443-000070	G030.442-00.004	    	              
MWP2G0304558+0043802	 30.4559	  0.4380	 0.73	 2.66	 2.06	 2.38	 0.41	 83	 85	0.630	 0.07	0.220	R	 	1G030461+004237	               	    	              
MWP2G0304632-0018842	 30.4633	 -0.1884	 0.21	 0.52	 0.43	 0.47	 0.13	 18	 90	0.570	 0.11	0.210	R	 	1G030465-001883	G030.463-00.191	    	              
MWP2G0305460+0002501	 30.5460	  0.0250	 0.11	 0.34	 0.24	 0.30	 0.06	165	 52	0.700	     	0.170	C	 	               	G030.545+00.027	11.4	              
MWP2G0305465+0001398	 30.5466	  0.0140	 0.07	 0.26	 0.21	 0.24	 0.04	 41	 59	0.600	     	0.320	C	 	               	G030.547+00.014	11.4	              
MWP2G0305796-0009050	 30.5797	 -0.0905	 0.22	 1.34	 1.15	 1.25	 0.23	  5	115	0.510	 0.09	0.180	R	 	1G030587-000967	G030.585-00.097	 7.3	              
MWP2G0306206-0062732	 30.6207	 -0.6273	 1.93	 5.05	 3.84	 4.48	 1.38	 25	112	0.650	 0.24	0.480	R	 	1G030613-006253	G030.613-00.617	    	              
MWP2G0306470+0010215	 30.6470	  0.1022	 0.14	 0.85	 0.73	 0.80	 0.14	 69	 70	0.510	 0.17	0.250	R	 	               	G030.644+00.102	    	              
MWP2G0306561+0022411	 30.6561	  0.2241	 0.38	 0.37	 0.30	 0.33	 0.13	 44	113	0.590	 0.05	0.090	C	 	               	               	    	              
MWP2G0306617-0054208	 30.6617	 -0.5421	 0.19	 0.86	 0.75	 0.80	 0.12	179	104	0.480	 0.15	0.180	R	 	1G030660-005418	G030.660-00.542	    	              
MWP2G0307414-0002102	 30.7415	 -0.0210	 1.43	 2.38	 1.80	 2.11	 0.89	 50	 89	0.660	 0.43	0.230	R	 	1G030748-000177	G030.758-00.047	 5.6	           N52
MWP2G0307793+0023002	 30.7793	  0.2300	 0.28	 0.38	 0.31	 0.35	 0.17	108	 93	0.600	 0.05	0.080	C	 	               	G030.778+00.230	    	              
MWP2G0307949+0019745	 30.7949	  0.1974	 0.14	 0.33	 0.21	 0.28	 0.11	 54	 39	0.760	 0.09	0.190	R	 	1G030795+001978	G030.793+00.196	    	              
MWP2G0308447+0014003	 30.8447	  0.1400	 0.27	 0.97	 0.76	 0.87	 0.22	 34	 57	0.630	 0.12	0.160	R	 	1G030845+001399	G030.847+00.140	    	              
MWP2G0309120+0016150	 30.9121	  0.1615	 0.15	 0.55	 0.48	 0.52	 0.10	 48	122	0.460	 0.19	0.210	R	 	1G030912+001614	G030.906+00.161	 7.3	              
MWP2G0309509+0054183	 30.9509	  0.5418	 0.43	 0.68	 0.53	 0.61	 0.22	 69	 91	0.630	 0.05	0.290	R	 	1G030951+005426	G030.951+00.541	    	              
MWP2G0309602+0058540	 30.9602	  0.5854	 0.13	 0.85	 0.62	 0.75	 0.10	  8	 59	0.680	  0.3	0.270	R	 	1G030961+005940	G030.958+00.594	    	              
MWP2G0309930-0007701	 30.9930	 -0.0770	 0.19	 0.56	 0.35	 0.47	 0.23	 20	 69	0.770	 0.09	0.070	C	 	1G030993-000734	G030.992-00.077	 5.1	              
MWP2G0310369+0044458	 31.0369	  0.4446	 0.24	 0.79	 0.58	 0.69	 0.12	171	 97	0.690	 0.15	0.280	R	 	1G031037+004491	G031.034+00.449	12.7	              
MWP2G0310516+0035071	 31.0517	  0.3507	 0.14	 0.43	 0.37	 0.40	 0.14	 81	 96	0.520	 0.14	0.180	R	 	1G031051+003520	G031.050+00.353	    	              
MWP2G0310592+0048650	 31.0593	  0.4865	 0.76	 1.23	 0.86	 1.06	 0.45	 89	 69	0.720	     	0.170	C	 	1G031061+004885	G031.054+00.491	12.6	              
MWP2G0310890+0019911	 31.0890	  0.1991	 0.25	 0.34	 0.29	 0.31	 0.10	 42	 85	0.510	     	0.380	C	 	               	G031.090+00.202	    	              
MWP2G0311047+0012991	 31.1047	  0.1299	 0.60	 0.47	 0.30	 0.39	 0.17	156	115	0.770	 0.08	0.190	R	 	1G031104+001315	G031.102+00.128	    	              
MWP2G0311389+0012860	 31.1390	  0.1286	 0.38	 1.02	 0.70	 0.88	 0.21	 72	110	0.730	 0.08	0.150	R	 	1G031138+001321	G031.135+00.129	    	              
MWP2G0311513+0028909	 31.1514	  0.2891	 0.48	 1.53	 1.21	 1.38	 0.29	 57	110	0.610	 0.21	0.420	R	 	1G031147+002879	G031.138+00.285	 7.3	           N54
MWP2G0311578-0014537	 31.1579	 -0.1454	 0.21	 0.82	 0.68	 0.76	 0.17	 53	 75	0.560	 0.25	0.360	R	D	1G031159-001445	G031.156-00.148	    	           N53
MWP2G0311610-0010923	 31.1611	 -0.1092	 0.87	 2.61	 1.84	 2.26	 0.40	 61	 62	0.710	 0.05	0.160	R	P	1G031160-000930	G031.165-00.105	11.7	           N53
MWP2G0312627+0002934	 31.2627	  0.0294	 0.25	 0.91	 0.58	 0.77	 0.10	170	 57	0.770	     	0.230	C	 	1G031264+000355	G031.264+00.031	    	              
MWP2G0312684+0048494	 31.2684	  0.4849	 0.20	 0.73	 0.57	 0.66	 0.13	 85	117	0.620	 0.26	0.330	R	 	1G031269+004837	G031.268+00.478	15.3	              
MWP2G0313061+0052740	 31.3061	  0.5274	 0.05	 0.26	 0.15	 0.21	 0.03	139	 86	0.810	     	0.150	C	 	               	               	    	              
MWP2G0313167+0004774	 31.3168	  0.0478	 0.34	 1.23	 1.14	 1.19	 0.14	151	106	0.370	     	0.310	C	 	1G031308+000533	G031.309+00.044	    	              
MWP2G0314022-0026952	 31.4022	 -0.2695	 0.41	 0.68	 0.47	 0.58	 0.24	173	144	0.730	 0.15	0.330	R	 	1G031403-002638	G031.403-00.268	 9.1	              
MWP2G0314171-0014307	 31.4171	 -0.1431	 0.08	 0.75	 0.47	 0.63	 0.08	101	 62	0.780	     	0.210	C	 	1G031420-001412	G031.416-00.142	    	              
MWP2G0314275-0013946	 31.4275	 -0.1395	 0.08	 0.28	 0.18	 0.23	 0.04	126	 75	0.750	     	0.130	C	 	               	G031.426-00.140	    	              
MWP2G0314306+0028843	 31.4306	  0.2884	 0.16	 0.51	 0.44	 0.48	 0.11	 54	 97	0.510	 0.11	0.390	R	 	1G031431+002886	G031.431+00.289	    	              
MWP2G0314757-0035027	 31.4758	 -0.3503	 0.23	 1.09	 0.74	 0.94	 0.18	115	116	0.730	 0.12	0.300	R	 	1G031473-003459	G031.470-00.344	 9.0	              
MWP2G0315221+0015375	 31.5222	  0.1537	 0.46	 1.37	 1.01	 1.20	 0.25	139	137	0.680	 0.06	0.140	R	 	1G031522+001513	G031.519+00.150	    	              
MWP2G0315303-0012168	 31.5303	 -0.1217	 0.27	 1.68	 0.95	 1.36	 0.18	 71	 69	0.830	     	0.190	C	 	1G031532-001273	G031.534-00.134	    	              
MWP2G0315486+0009985	 31.5487	  0.0999	 0.06	 0.43	 0.25	 0.35	 0.09	137	112	0.820	     	0.130	C	 	               	G031.549+00.099	    	              
MWP2G0316135+0033467	 31.6135	  0.3347	 0.26	 1.40	 1.20	 1.30	 0.15	171	 92	0.510	     	0.360	C	 	1G031613+003353	G031.610+00.335	    	              
MWP2G0316214-0022523	 31.6215	 -0.2252	 0.37	 2.03	 1.73	 1.89	 0.24	 17	 62	0.520	     	0.250	C	 	1G031621-002231	G031.612-00.226	    	              
MWP2G0317286+0069902	 31.7287	  0.6990	 0.07	 0.28	 0.23	 0.25	 0.11	 53	124	0.570	  0.3	0.430	R	 	               	G031.727+00.698	19.7	              
MWP2G0318155-0012045	 31.8156	 -0.1205	 0.34	 1.00	 0.76	 0.89	 0.19	161	 99	0.660	     	0.200	C	 	1G031815-001194	G031.806-00.115	    	              
MWP2G0318914-0033428	 31.8914	 -0.3343	 0.40	 3.11	 2.17	 2.68	 0.32	 28	 69	0.720	     	0.310	C	 	1G031890-003336	G031.907-00.352	    	              
MWP2G0319127+0019540	 31.9127	  0.1954	 0.05	 0.45	 0.29	 0.38	 0.04	 31	 58	0.780	     	0.300	C	 	1G031915+001943	               	    	              
MWP2G0319196+0019320	 31.9196	  0.1932	 0.04	 0.26	 0.17	 0.22	 0.03	 37	  8	0.780	     	0.270	C	D	               	               	    	              
MWP2G0319270+0019810	 31.9270	  0.1981	 0.09	 0.86	 0.57	 0.73	 0.05	 14	 53	0.750	     	0.130	C	P	1G031922+001987	G031.915+00.196	 7.2	              
MWP2G0320207-0039390	 32.0207	 -0.3939	 0.83	 6.51	 4.59	 5.63	 0.65	 63	 72	0.710	     	0.170	C	 	               	G032.034-00.375	    	              
MWP2G0320558+0007774	 32.0558	  0.0777	 0.30	 0.68	 0.60	 0.64	 0.16	 39	101	0.480	 0.05	0.360	R	 	1G032057+000783	G032.057+00.077	 7.2	              
MWP2G0320915-0050235	 32.0916	 -0.5024	 0.13	 0.48	 0.39	 0.44	 0.11	 46	 42	0.580	 0.24	0.230	R	 	               	G032.092-00.504	    	              
MWP2G0320983+0009116	 32.0984	  0.0912	 0.16	 0.99	 0.79	 0.89	 0.17	 31	112	0.610	 0.49	0.060	R	 	1G032099+000921	G032.099+00.089	 8.5	           N55
MWP2G0321571+0012741	 32.1571	  0.1274	 0.21	 0.60	 0.40	 0.51	 0.14	120	112	0.740	 0.13	0.160	R	 	1G032158+001306	G032.152+00.131	 6.1	              
MWP2G0321574-0026969	 32.1575	 -0.2697	 0.07	 0.31	 0.20	 0.26	 0.03	 27	 41	0.770	     	0.180	C	 	               	               	    	              
MWP2G0321631+0002576	 32.1632	  0.0258	 1.01	 4.59	 3.55	 4.10	 0.59	 36	 99	0.630	     	0.260	C	 	1G032149+000372	G032.181+00.015	 7.2	              
MWP2G0323122-0038418	 32.3122	 -0.3842	 0.40	 0.66	 0.40	 0.55	 0.23	 49	 44	0.800	     	0.130	C	 	1G032309-003805	G032.312-00.388	    	              
MWP2G0323887+0034506	 32.3888	  0.3451	 0.52	 2.82	 2.56	 2.69	 0.36	 54	 85	0.420	 0.16	0.430	R	 	1G032390+003455	G032.388+00.345	    	              
MWP2G0324355+0009274	 32.4355	  0.0927	 0.05	 0.56	 0.47	 0.51	 0.04	 45	 14	0.550	     	0.180	C	 	               	G032.436+00.092	    	              
MWP2G0324378+0041290	 32.4379	  0.4129	 0.10	 0.36	 0.30	 0.33	 0.07	 71	117	0.540	 0.08	0.250	R	 	1G032439+004146	G032.437+00.413	    	              
MWP2G0324554+0040729	 32.4554	  0.4073	 0.18	 0.54	 0.47	 0.51	 0.11	 21	 86	0.510	  0.2	0.340	R	 	1G032455+004085	G032.455+00.407	    	              
MWP2G0324584+0022505	 32.4585	  0.2251	 0.15	 0.19	 0.13	 0.16	 0.11	134	 87	0.710	 0.05	0.070	C	 	               	G032.458+00.227	    	              
MWP2G0324643+0019478	 32.4644	  0.1948	 0.04	 0.36	 0.25	 0.31	 0.04	151	 94	0.720	     	0.410	C	 	1G032464+001944	G032.463+00.193	11.1	              
MWP2G0325794-0007863	 32.5795	 -0.0786	 0.32	 0.43	 0.32	 0.38	 0.21	178	 81	0.650	 0.07	0.170	R	 	               	G032.581-00.077	    	              
MWP2G0325828+0000283	 32.5828	  0.0028	 0.21	 0.97	 0.90	 0.93	 0.16	 11	104	0.380	  0.2	0.530	R	 	1G032584+000057	G032.582+00.001	 9.4	           N56
MWP2G0325843-0033209	 32.5844	 -0.3321	 0.52	 1.25	 0.91	 1.09	 0.46	157	 63	0.690	     	0.190	C	 	               	G032.587-00.330	 7.2	              
MWP2G0326626-0007524	 32.6626	 -0.0752	 0.46	 2.47	 2.08	 2.29	 0.38	177	 76	0.540	 0.05	0.270	R	 	1G032662-000722	G032.661-00.072	 7.2	              
MWP2G0327305+0021206	 32.7305	  0.2121	 0.17	 0.56	 0.51	 0.53	 0.10	178	118	0.420	 0.13	0.280	R	 	1G032731+002120	G032.733+00.209	13.2	              
MWP2G0327617-0014956	 32.7617	 -0.1496	 0.13	 0.44	 0.34	 0.39	 0.19	 55	 93	0.650	 0.34	0.410	R	 	1G032762-001495	G032.761-00.151	    	           N57
MWP2G0327787-0012570	 32.7788	 -0.1257	 0.06	 0.35	 0.23	 0.29	 0.04	 49	 31	0.740	     	0.160	C	 	               	G032.779-00.126	    	              
MWP2G0328717-0042695	 32.8717	 -0.4270	 0.66	 1.08	 0.88	 0.98	 0.34	175	109	0.580	 0.23	0.130	R	 	1G032868-004262	G032.870-00.427	10.9	              
MWP2G0329492-0037419	 32.9492	 -0.3742	 0.24	 0.44	 0.36	 0.40	 0.12	170	137	0.560	 0.12	0.110	C	 	               	G032.946-00.376	    	              
MWP2G0329568+0012555	 32.9569	  0.1255	 0.14	 0.53	 0.43	 0.48	 0.11	143	101	0.590	 0.18	0.170	R	 	1G032957+001262	G032.957+00.125	 4.8	              
MWP2G0329830-0055013	 32.9830	 -0.5501	 0.30	 0.62	 0.42	 0.53	 0.16	  2	 71	0.740	     	0.140	C	 	1G032984-005506	G032.985-00.548	    	              
MWP2G0329871-0033588	 32.9872	 -0.3359	 0.36	 1.71	 1.36	 1.55	 0.28	  3	139	0.610	 0.17	0.390	R	 	1G032985-003351	G032.982-00.338	11.0	              
MWP2G0329899+0004024	 32.9900	  0.0402	 0.10	 0.23	 0.21	 0.22	 0.10	 42	 99	0.480	 0.25	0.120	R	 	               	G032.990+00.040	 8.6	           N58
MWP2G0329944+0015615	 32.9945	  0.1562	 0.07	 0.29	 0.25	 0.27	 0.10	174	 84	0.520	 0.24	0.210	R	 	1G032995+001557	G032.992+00.155	    	              
MWP2G0330500+0007419	 33.0500	  0.0742	 0.16	 0.35	 0.30	 0.32	 0.05	 53	 98	0.500	  0.1	0.130	R	 	               	G033.049+00.075	    	              
MWP2G0330535-0009376	 33.0536	 -0.0938	 2.23	 5.38	 4.11	 4.79	 1.08	 20	156	0.640	 0.11	0.270	R	 	1G033068-000991	G033.051-00.078	 7.1	           N59
MWP2G0331699+0000045	 33.1699	  0.0005	 0.60	 2.06	 1.41	 1.76	 0.63	 11	 77	0.730	 0.22	0.150	R	 	1G033176-000097	G033.176-00.016	 7.1	              
MWP2G0331734-0001479	 33.1735	 -0.0148	 0.39	 2.50	 1.73	 2.15	 0.25	115	125	0.720	     	0.170	C	 	1G033176-000097	G033.205-00.013	 7.1	              
MWP2G0332627+0006525	 33.2627	  0.0653	 0.11	 0.39	 0.34	 0.37	 0.11	162	 89	0.490	 0.05	0.110	C	 	1G033263+000655	G033.263+00.066	 7.1	              
MWP2G0332836-0033076	 33.2836	 -0.3308	 0.16	 0.69	 0.61	 0.65	 0.11	 43	 67	0.460	 0.13	0.250	R	 	1G033284-003298	G033.284-00.329	    	              
MWP2G0332906-0001910	 33.2906	 -0.0191	 0.11	 0.25	 0.20	 0.23	 0.10	 16	 98	0.570	 0.11	0.060	C	 	               	G033.288-00.018	 7.1	              
MWP2G0333254-0027325	 33.3254	 -0.2733	 0.59	 0.75	 0.47	 0.63	 0.21	 66	 79	0.780	 0.07	0.220	R	 	1G033328-002722	G033.328-00.273	    	              
MWP2G0334885+0015842	 33.4885	  0.1584	 0.36	 0.94	 0.69	 0.82	 0.21	 49	 76	0.680	 0.15	0.140	R	 	1G033490+001577	G033.487+00.158	    	              
MWP2G0334912-0000982	 33.4912	 -0.0098	 0.11	 0.22	 0.17	 0.20	 0.05	 15	 82	0.640	 0.07	0.100	C	 	               	G033.490-00.010	    	              
MWP2G0336276-0001676	 33.6277	 -0.0168	 0.14	 0.33	 0.26	 0.29	 0.15	 26	119	0.630	 0.11	0.070	C	 	               	G033.627-00.017	    	              
MWP2G0336366+0017564	 33.6366	  0.1756	 0.11	 0.64	 0.39	 0.53	 0.11	 96	102	0.790	 0.19	0.370	R	 	1G033637+001752	G033.636+00.174	    	              
